policy_id,adopted_year,state,state_name,long,lat,adoption_case,state_num
ide,1997,GA,Georgia,-84.3897,33.7545,1,26
ide,1997,IL,Illinois,-89.6533,39.8018,1,6
ide,1997,IN,Indiana,-86.1563,39.767,1,46
ide,1997,LA,Louisiana,-91.1882,30.4493,1,11
ide,1997,MS,Mississippi,-90.178,32.3122,1,24
ide,1997,MT,Montana,-112.0205,46.5911,1,14
ide,1997,NE,Nebraska,-97.548,41.1786,1,28
ide,1997,NJ,New Jersey,-74.7642,40.2202,1,7
ide,1997,RI,Rhode Island,-71.4087,41.827,1,38
ide,1997,SC,South Carolina,-81.0353,34.0007,1,39
ide,1997,SD,South Dakota,-100.3177,44.3776,1,40
ide,1997,TN,Tennessee,-86.7821,36.1589,1,41
ide,1998,FL,Florida,-84.2806,30.4382,1,12
ide,1998,IA,Iowa,-93.6203,41.5888,1,33
ide,1998,ID,Idaho,-116.2125,43.6021,1,36
ide,1998,KS,Kansas,-95.6815,39.0474,1,15
ide,1998,KY,Kentucky,-84.8715,38.1894,1,16
ide,1998,VA,Virginia,-77.4339,37.5408,1,13
ide,1998,WI,Wisconsin,-89.4007,43.0632,1,47
ide,1998,WV,West Virginia,-81.6354,38.3533,1,48
ide,1999,MO,Missouri,-92.1941,38.5698,1,23
ide,1999,ND,North Dakota,-100.7694,46.8084,1,27
ide,1999,OK,Oklahoma,-97.4591,35.4931,1,35
ide,2000,NM,New Mexico,-105.9381,35.6816,1,31
identitytheft,1996,AZ,Arizona,-112.0738,33.4483,1,17
identitytheft,1997,CA,California,-121.4871,38.5737,1,0
identitytheft,1997,WI,Wisconsin,-89.4007,43.0632,1,47
identitytheft,1998,GA,Georgia,-84.3897,33.7545,1,26
identitytheft,1998,MS,Mississippi,-90.178,32.3122,1,24
identitytheft,1998,WV,West Virginia,-81.6354,38.3533,1,48
identitytheft,1999,CT,Connecticut,-72.6732,41.7665,1,1
identitytheft,1999,FL,Florida,-84.2806,30.4382,1,12
identitytheft,1999,IA,Iowa,-93.6203,41.5888,1,33
identitytheft,1999,IL,Illinois,-89.6533,39.8018,1,6
identitytheft,1999,MA,Maine,-71.0568,42.3589,1,10
identitytheft,1999,MD,Maryland,-76.5197,38.9693,1,19
identitytheft,1999,MI,Michigan,-84.5466,42.7336,1,21
identitytheft,1999,MN,Minnesota,-93.1027,44.9446,1,8
identitytheft,1999,MO,Missouri,-92.1941,38.5698,1,23
identitytheft,1999,NC,North Carolina,-78.6434,35.7797,1,9
identitytheft,1999,ND,North Dakota,-100.7694,46.8084,1,27
identitytheft,1999,NH,New Hampshire ,-71.5597,43.2314,1,29
identitytheft,1999,NJ,New Jersey,-74.7642,40.2202,1,7
identitytheft,1999,NV,Nevada,-119.7519,39.1501,1,32
identitytheft,1999,OH,Ohio,-83.0007,39.9622,1,34
identitytheft,1999,OK,Oklahoma,-97.4591,35.4931,1,35
identitytheft,1999,OR,Oregon,-123.0272,44.937,1,3
identitytheft,1999,RI,Rhode Island,-71.4087,41.827,1,38
identitytheft,1999,TN,Tennessee,-86.7821,36.1589,1,41
identitytheft,1999,TX,Texas,-97.7452,30.2687,1,42
identitytheft,1999,WY,Wyoming,-104.8165,41.1389,1,49
identitytheft,2000,CO,Colorado,-104.9881,39.7551,1,5
identitytheft,2000,DE,Delaware,-75.5136,39.1615,1,18
identitytheft,2000,ID,Idaho,-116.2125,43.6021,1,36
identitytheft,2000,KS,Kansas,-95.6815,39.0474,1,15
identitytheft,2000,KY,Kentucky,-84.8715,38.1894,1,16
identitytheft,2000,PA,Pennsylvania,-76.8849,40.274,1,37
identitytheft,2000,SC,South Carolina,-81.0353,34.0007,1,39
identitytheft,2000,SD,South Dakota,-100.3177,44.3776,1,40
identitytheft,2000,UT,Utah,-111.8882,40.7716,1,43
identitytheft,2000,VA,Virginia,-77.4339,37.5408,1,13
identitytheft,2000,WA,Washington,-122.9016,47.0449,1,4
identitytheft,2001,AL,Alabama,-86.2996,32.3754,1,25
identitytheft,2001,IN,Indiana,-86.1563,39.767,1,46
identitytheft,2001,ME,Massachusetts,-69.7323,44.3294,1,20
identitytheft,2001,MT,Montana,-112.0205,46.5911,1,14
identitytheft,2001,NM,New Mexico,-105.9381,35.6816,1,31
idtheft,1996,AZ,Arizona,-112.0738,33.4483,1,17
idtheft,1997,CA,California,-121.4871,38.5737,1,0
idtheft,1997,WI,Wisconsin,-89.4007,43.0632,1,47
idtheft,1998,GA,Georgia,-84.3897,33.7545,1,26
idtheft,1998,KS,Kansas,-95.6815,39.0474,1,15
idtheft,1998,MA,Maine,-71.0568,42.3589,1,10
idtheft,1998,MS,Mississippi,-90.178,32.3122,1,24
idtheft,1998,WV,West Virginia,-81.6354,38.3533,1,48
idtheft,1999,AR,Arkansas,-92.2789,34.7244,1,44
idtheft,1999,CT,Connecticut,-72.6732,41.7665,1,1
idtheft,1999,FL,Florida,-84.2806,30.4382,1,12
idtheft,1999,IA,Iowa,-93.6203,41.5888,1,33
idtheft,1999,ID,Idaho,-116.2125,43.6021,1,36
idtheft,1999,IL,Illinois,-89.6533,39.8018,1,6
idtheft,1999,LA,Louisiana,-91.1882,30.4493,1,11
idtheft,1999,MD,Maryland,-76.5197,38.9693,1,19
idtheft,1999,MN,Minnesota,-93.1027,44.9446,1,8
idtheft,1999,MO,Missouri,-92.1941,38.5698,1,23
idtheft,1999,NC,North Carolina,-78.6434,35.7797,1,9
idtheft,1999,ND,North Dakota,-100.7694,46.8084,1,27
idtheft,1999,NH,New Hampshire ,-71.5597,43.2314,1,29
idtheft,1999,NJ,New Jersey,-74.7642,40.2202,1,7
idtheft,1999,NV,Nevada,-119.7519,39.1501,1,32
idtheft,1999,OH,Ohio,-83.0007,39.9622,1,34
idtheft,1999,OK,Oklahoma,-97.4591,35.4931,1,35
idtheft,1999,OR,Oregon,-123.0272,44.937,1,3
idtheft,1999,TN,Tennessee,-86.7821,36.1589,1,41
idtheft,1999,TX,Texas,-97.7452,30.2687,1,42
idtheft,1999,WA,Washington,-122.9016,47.0449,1,4
idtheft,1999,WY,Wyoming,-104.8165,41.1389,1,49
idtheft,2000,DE,Delaware,-75.5136,39.1615,1,18
idtheft,2000,KY,Kentucky,-84.8715,38.1894,1,16
idtheft,2000,MI,Michigan,-84.5466,42.7336,1,21
idtheft,2000,PA,Pennsylvania,-76.8849,40.274,1,37
idtheft,2000,RI,Rhode Island,-71.4087,41.827,1,38
idtheft,2000,SC,South Carolina,-81.0353,34.0007,1,39
idtheft,2000,SD,South Dakota,-100.3177,44.3776,1,40
idtheft,2000,UT,Utah,-111.8882,40.7716,1,43
idtheft,2000,VA,Virginia,-77.4339,37.5408,1,13
idtheft,2001,AK,Alaska,-134.5721,58.3637,1,22
idtheft,2001,AL,Alabama,-86.2996,32.3754,1,25
idtheft,2001,IN,Indiana,-86.1563,39.767,1,46
idtheft,2001,MT,Montana,-112.0205,46.5911,1,14
idtheft,2001,NM,New Mexico,-105.9381,35.6816,1,31
imcontsub,1974,RI,Rhode Island,-71.4087,41.827,1,38
imcontsub,1977,CO,Colorado,-104.9881,39.7551,1,5
imcontsub,1980,MA,Maine,-71.0568,42.3589,1,10
imcontsub,1981,AR,Arkansas,-92.2789,34.7244,1,44
imcontsub,1981,CT,Connecticut,-72.6732,41.7665,1,1
imcontsub,1981,KS,Kansas,-95.6815,39.0474,1,15
imcontsub,1981,LA,Louisiana,-91.1882,30.4493,1,11
imcontsub,1981,MD,Maryland,-76.5197,38.9693,1,19
imcontsub,1981,ME,Massachusetts,-69.7323,44.3294,1,20
imcontsub,1981,OR,Oregon,-123.0272,44.937,1,3
imcontsub,1981,VT,Vermont,-72.5716,44.2627,1,45
imcontsub,1982,AL,Alabama,-86.2996,32.3754,1,25
imcontsub,1982,AZ,Arizona,-112.0738,33.4483,1,17
imcontsub,1982,KY,Kentucky,-84.8715,38.1894,1,16
imcontsub,1982,MN,Minnesota,-93.1027,44.9446,1,8
imcontsub,1982,MS,Mississippi,-90.178,32.3122,1,24
imcontsub,1982,NY,New York ,-73.7551,42.6517,1,2
imcontsub,1982,OH,Ohio,-83.0007,39.9622,1,34
imcontsub,1982,UT,Utah,-111.8882,40.7716,1,43
imcontsub,1982,VA,Virginia,-77.4339,37.5408,1,13
imcontsub,1982,WA,Washington,-122.9016,47.0449,1,4
imcontsub,1983,MT,Montana,-112.0205,46.5911,1,14
imcontsub,1983,ND,North Dakota,-100.7694,46.8084,1,27
imcontsub,1983,NH,New Hampshire ,-71.5597,43.2314,1,29
imcontsub,1983,NV,Nevada,-119.7519,39.1501,1,32
imcontsub,1984,IA,Iowa,-93.6203,41.5888,1,33
imcontsub,1984,MI,Michigan,-84.5466,42.7336,1,21
imcontsub,1985,FL,Florida,-84.2806,30.4382,1,12
imcontsub,1986,IN,Indiana,-86.1563,39.767,1,46
imcontsub,1988,GA,Georgia,-84.3897,33.7545,1,26
imcontsub,1989,DE,Delaware,-75.5136,39.1615,1,18
imcontsub,1989,MO,Missouri,-92.1941,38.5698,1,23
imcontsub,1989,TN,Tennessee,-86.7821,36.1589,1,41
imcontsub,1989,TX,Texas,-97.7452,30.2687,1,42
imcontsub,1992,IL,Illinois,-89.6533,39.8018,1,6
imcontsub,1995,CA,California,-121.4871,38.5737,1,0
imcontsub,1997,NJ,New Jersey,-74.7642,40.2202,1,7
imcontsub,1999,PA,Pennsylvania,-76.8849,40.274,1,37
imitcontsub,1962,SC,South Carolina,-81.0353,34.0007,1,39
imitcontsub,1970,SD,South Dakota,-100.3177,44.3776,1,40
imitcontsub,1971,ID,Idaho,-116.2125,43.6021,1,36
imitcontsub,1971,NC,North Carolina,-78.6434,35.7797,1,9
imitcontsub,1971,WI,Wisconsin,-89.4007,43.0632,1,47
imitcontsub,1971,WV,West Virginia,-81.6354,38.3533,1,48
imitcontsub,1971,WY,Wyoming,-104.8165,41.1389,1,49
imitcontsub,1972,NM,New Mexico,-105.9381,35.6816,1,31
imitcontsub,1974,RI,Rhode Island,-71.4087,41.827,1,38
imitcontsub,1977,CO,Colorado,-104.9881,39.7551,1,5
imitcontsub,1980,MA,Maine,-71.0568,42.3589,1,10
imitcontsub,1981,AR,Arkansas,-92.2789,34.7244,1,44
imitcontsub,1981,CT,Connecticut,-72.6732,41.7665,1,1
imitcontsub,1981,KS,Kansas,-95.6815,39.0474,1,15
imitcontsub,1981,LA,Louisiana,-91.1882,30.4493,1,11
imitcontsub,1981,MD,Maryland,-76.5197,38.9693,1,19
imitcontsub,1981,ME,Massachusetts,-69.7323,44.3294,1,20
imitcontsub,1981,OK,Oklahoma,-97.4591,35.4931,1,35
imitcontsub,1981,OR,Oregon,-123.0272,44.937,1,3
imitcontsub,1981,VT,Vermont,-72.5716,44.2627,1,45
imitcontsub,1982,AL,Alabama,-86.2996,32.3754,1,25
imitcontsub,1982,AZ,Arizona,-112.0738,33.4483,1,17
imitcontsub,1982,KY,Kentucky,-84.8715,38.1894,1,16
imitcontsub,1982,MN,Minnesota,-93.1027,44.9446,1,8
imitcontsub,1982,MS,Mississippi,-90.178,32.3122,1,24
imitcontsub,1982,NY,New York ,-73.7551,42.6517,1,2
imitcontsub,1982,OH,Ohio,-83.0007,39.9622,1,34
imitcontsub,1982,UT,Utah,-111.8882,40.7716,1,43
imitcontsub,1982,VA,Virginia,-77.4339,37.5408,1,13
imitcontsub,1982,WA,Washington,-122.9016,47.0449,1,4
imitcontsub,1983,AK,Alaska,-134.5721,58.3637,1,22
imitcontsub,1983,MT,Montana,-112.0205,46.5911,1,14
imitcontsub,1983,ND,North Dakota,-100.7694,46.8084,1,27
imitcontsub,1983,NH,New Hampshire ,-71.5597,43.2314,1,29
imitcontsub,1983,NV,Nevada,-119.7519,39.1501,1,32
imitcontsub,1984,HI,Hawaii,-157.8219,21.292,1,30
imitcontsub,1984,IA,Iowa,-93.6203,41.5888,1,33
imitcontsub,1984,MI,Michigan,-84.5466,42.7336,1,21
imitcontsub,1985,FL,Florida,-84.2806,30.4382,1,12
imitcontsub,1985,NE,Nebraska,-97.548,41.1786,1,28
imitcontsub,1986,IN,Indiana,-86.1563,39.767,1,46
imitcontsub,1988,GA,Georgia,-84.3897,33.7545,1,26
imitcontsub,1989,DE,Delaware,-75.5136,39.1615,1,18
imitcontsub,1989,MO,Missouri,-92.1941,38.5698,1,23
imitcontsub,1989,TN,Tennessee,-86.7821,36.1589,1,41
imitcontsub,1989,TX,Texas,-97.7452,30.2687,1,42
imitcontsub,1992,IL,Illinois,-89.6533,39.8018,1,6
imitcontsub,1995,CA,California,-121.4871,38.5737,1,0
imitcontsub,1997,NJ,New Jersey,-74.7642,40.2202,1,7
imitcontsub,1999,PA,Pennsylvania,-76.8849,40.274,1,37
immigration_english_languag,1970,AL,Alabama,-86.2996,32.3754,1,25
immigration_english_languag,1970,IL,Illinois,-89.6533,39.8018,1,6
immigration_english_languag,1970,LA,Louisiana,-91.1882,30.4493,1,11
immigration_english_languag,1970,NE,Nebraska,-97.548,41.1786,1,28
immigration_english_languag,1975,MA,Maine,-71.0568,42.3589,1,10
immigration_english_languag,1978,HI,Hawaii,-157.8219,21.292,1,30
immigration_english_languag,1981,VA,Virginia,-77.4339,37.5408,1,13
immigration_english_languag,1984,IN,Indiana,-86.1563,39.767,1,46
immigration_english_languag,1984,KY,Kentucky,-84.8715,38.1894,1,16
immigration_english_languag,1984,TN,Tennessee,-86.7821,36.1589,1,41
immigration_english_languag,1986,CA,California,-121.4871,38.5737,1,0
immigration_english_languag,1986,GA,Georgia,-84.3897,33.7545,1,26
immigration_english_languag,1987,AR,Arkansas,-92.2789,34.7244,1,44
immigration_english_languag,1987,MS,Mississippi,-90.178,32.3122,1,24
immigration_english_languag,1987,NC,North Carolina,-78.6434,35.7797,1,9
immigration_english_languag,1987,ND,North Dakota,-100.7694,46.8084,1,27
immigration_english_languag,1987,SC,South Carolina,-81.0353,34.0007,1,39
immigration_english_languag,1988,CO,Colorado,-104.9881,39.7551,1,5
immigration_english_languag,1988,FL,Florida,-84.2806,30.4382,1,12
immigration_english_languag,1995,MT,Montana,-112.0205,46.5911,1,14
immigration_english_languag,1995,NH,New Hampshire ,-71.5597,43.2314,1,29
immigration_english_languag,1995,SD,South Dakota,-100.3177,44.3776,1,40
immigration_english_languag,1996,WY,Wyoming,-104.8165,41.1389,1,49
immigration_english_languag,1998,AK,Alaska,-134.5721,58.3637,1,22
immigration_english_languag,2000,UT,Utah,-111.8882,40.7716,1,43
immigration_english_languag,2002,IA,Iowa,-93.6203,41.5888,1,33
immigration_english_languag,2006,AZ,Arizona,-112.0738,33.4483,1,17
immigration_english_languag,2007,ID,Idaho,-116.2125,43.6021,1,36
immigration_english_languag,2007,KS,Kansas,-95.6815,39.0474,1,15
immigration_english_languag,2008,MO,Missouri,-92.1941,38.5698,1,23
immigration_english_languag,2010,OK,Oklahoma,-97.4591,35.4931,1,35
immigration_instate_tuition_ill,2001,NY,New York ,-73.7551,42.6517,1,2
immigration_instate_tuition_ill,2001,TX,Texas,-97.7452,30.2687,1,42
immigration_instate_tuition_ill,2001,UT,Utah,-111.8882,40.7716,1,43
immigration_instate_tuition_ill,2003,IL,Illinois,-89.6533,39.8018,1,6
immigration_instate_tuition_ill,2003,OK,Oklahoma,-97.4591,35.4931,1,35
immigration_instate_tuition_ill,2003,WA,Washington,-122.9016,47.0449,1,4
immigration_instate_tuition_ill,2004,KS,Kansas,-95.6815,39.0474,1,15
immigration_instate_tuition_ill,2005,NM,New Mexico,-105.9381,35.6816,1,31
immigration_instate_tuition_ill,2006,NE,Nebraska,-97.548,41.1786,1,28
immigration_instate_tuition_ill,2009,WI,Wisconsin,-89.4007,43.0632,1,47
immigration_instate_tuition_ill,2011,CT,Connecticut,-72.6732,41.7665,1,1
immigration_instate_tuition_ill,2011,MD,Maryland,-76.5197,38.9693,1,19
immigration_instate_tuition_ill,2013,CO,Colorado,-104.9881,39.7551,1,5
immigration_instate_tuition_ill,2013,HI,Hawaii,-157.8219,21.292,1,30
immigration_instate_tuition_ill,2013,MI,Michigan,-84.5466,42.7336,1,21
immigration_instate_tuition_ill,2013,MN,Minnesota,-93.1027,44.9446,1,8
immigration_instate_tuition_ill,2013,NJ,New Jersey,-74.7642,40.2202,1,7
immigration_instate_tuition_ill,2013,OR,Oregon,-123.0272,44.937,1,3
inctax,1916,MA,Maine,-71.0568,42.3589,1,10
inctax,1916,VA,Virginia,-77.4339,37.5408,1,13
inctax,1917,DE,Delaware,-75.5136,39.1615,1,18
inctax,1917,MO,Missouri,-92.1941,38.5698,1,23
inctax,1919,ND,North Dakota,-100.7694,46.8084,1,27
inctax,1919,NY,New York ,-73.7551,42.6517,1,2
inctax,1921,NC,North Carolina,-78.6434,35.7797,1,9
inctax,1922,SC,South Carolina,-81.0353,34.0007,1,39
inctax,1923,NH,New Hampshire ,-71.5597,43.2314,1,29
inctax,1923,OR,Oregon,-123.0272,44.937,1,3
inctax,1929,AR,Arkansas,-92.2789,34.7244,1,44
inctax,1929,GA,Georgia,-84.3897,33.7545,1,26
inctax,1929,TN,Tennessee,-86.7821,36.1589,1,41
inctax,1931,ID,Idaho,-116.2125,43.6021,1,36
inctax,1931,UT,Utah,-111.8882,40.7716,1,43
inctax,1931,VT,Vermont,-72.5716,44.2627,1,45
inctax,1933,AL,Alabama,-86.2996,32.3754,1,25
inctax,1933,AZ,Arizona,-112.0738,33.4483,1,17
inctax,1933,KS,Kansas,-95.6815,39.0474,1,15
inctax,1933,MN,Minnesota,-93.1027,44.9446,1,8
inctax,1933,MT,Montana,-112.0205,46.5911,1,14
inctax,1933,NM,New Mexico,-105.9381,35.6816,1,31
inctax,1934,IA,Iowa,-93.6203,41.5888,1,33
inctax,1934,LA,Louisiana,-91.1882,30.4493,1,11
inctax,1935,CA,California,-121.4871,38.5737,1,0
inctax,1936,KY,Kentucky,-84.8715,38.1894,1,16
inctax,1937,CO,Colorado,-104.9881,39.7551,1,5
inctax,1937,MD,Maryland,-76.5197,38.9693,1,19
indgaming,1990,CA,California,-121.4871,38.5737,1,0
indgaming,1990,MN,Minnesota,-93.1027,44.9446,1,8
indgaming,1990,NE,Nebraska,-97.548,41.1786,1,28
indgaming,1990,NV,Nevada,-119.7519,39.1501,1,32
indgaming,1990,SD,South Dakota,-100.3177,44.3776,1,40
indgaming,1991,CT,Connecticut,-72.6732,41.7665,1,1
indgaming,1991,WA,Washington,-122.9016,47.0449,1,4
indgaming,1992,AZ,Arizona,-112.0738,33.4483,1,17
indgaming,1992,CO,Colorado,-104.9881,39.7551,1,5
indgaming,1992,IA,Iowa,-93.6203,41.5888,1,33
indgaming,1992,LA,Louisiana,-91.1882,30.4493,1,11
indgaming,1992,MT,Montana,-112.0205,46.5911,1,14
indgaming,1992,ND,North Dakota,-100.7694,46.8084,1,27
indgaming,1992,OR,Oregon,-123.0272,44.937,1,3
indgaming,1992,WI,Wisconsin,-89.4007,43.0632,1,47
indgaming,1993,ID,Idaho,-116.2125,43.6021,1,36
indgaming,1993,MI,Michigan,-84.5466,42.7336,1,21
indgaming,1993,MS,Mississippi,-90.178,32.3122,1,24
indgaming,1993,NY,New York ,-73.7551,42.6517,1,2
indgaming,1994,NC,North Carolina,-78.6434,35.7797,1,9
indgaming,1994,OK,Oklahoma,-97.4591,35.4931,1,35
indgaming,1994,RI,Rhode Island,-71.4087,41.827,1,38
indgaming,1995,KS,Kansas,-95.6815,39.0474,1,15
indgaming,1995,NM,New Mexico,-105.9381,35.6816,1,31
indlimit,1992,AK,Alaska,-134.5721,58.3637,1,22
indlimit,1992,AR,Arkansas,-92.2789,34.7244,1,44
indlimit,1992,AZ,Arizona,-112.0738,33.4483,1,17
indlimit,1992,CT,Connecticut,-72.6732,41.7665,1,1
indlimit,1992,DE,Delaware,-75.5136,39.1615,1,18
indlimit,1992,FL,Florida,-84.2806,30.4382,1,12
indlimit,1992,GA,Georgia,-84.3897,33.7545,1,26
indlimit,1992,HI,Hawaii,-157.8219,21.292,1,30
indlimit,1992,KS,Kansas,-95.6815,39.0474,1,15
indlimit,1992,KY,Kentucky,-84.8715,38.1894,1,16
indlimit,1992,LA,Louisiana,-91.1882,30.4493,1,11
indlimit,1992,MA,Maine,-71.0568,42.3589,1,10
indlimit,1992,MD,Maryland,-76.5197,38.9693,1,19
indlimit,1992,ME,Massachusetts,-69.7323,44.3294,1,20
indlimit,1992,MI,Michigan,-84.5466,42.7336,1,21
indlimit,1992,MN,Minnesota,-93.1027,44.9446,1,8
indlimit,1992,MT,Montana,-112.0205,46.5911,1,14
indlimit,1992,NC,North Carolina,-78.6434,35.7797,1,9
indlimit,1992,NH,New Hampshire ,-71.5597,43.2314,1,29
indlimit,1992,NV,Nevada,-119.7519,39.1501,1,32
indlimit,1992,NY,New York ,-73.7551,42.6517,1,2
indlimit,1992,OK,Oklahoma,-97.4591,35.4931,1,35
indlimit,1992,RI,Rhode Island,-71.4087,41.827,1,38
indlimit,1992,SC,South Carolina,-81.0353,34.0007,1,39
indlimit,1992,VT,Vermont,-72.5716,44.2627,1,45
indlimit,1992,WI,Wisconsin,-89.4007,43.0632,1,47
indlimit,1992,WV,West Virginia,-81.6354,38.3533,1,48
indlimit,1992,WY,Wyoming,-104.8165,41.1389,1,49
indlimit,1994,AL,Alabama,-86.2996,32.3754,1,25
indlimit,1994,CA,California,-121.4871,38.5737,1,0
indlimit,1994,IA,Iowa,-93.6203,41.5888,1,33
indlimit,1994,MO,Missouri,-92.1941,38.5698,1,23
indlimit,1994,ND,North Dakota,-100.7694,46.8084,1,27
indlimit,1994,NJ,New Jersey,-74.7642,40.2202,1,7
indlimit,1994,NM,New Mexico,-105.9381,35.6816,1,31
indlimit,1994,OH,Ohio,-83.0007,39.9622,1,34
indlimit,1994,OR,Oregon,-123.0272,44.937,1,3
indlimit,1994,SD,South Dakota,-100.3177,44.3776,1,40
indlimit,1994,WA,Washington,-122.9016,47.0449,1,4
indlimit,1996,CO,Colorado,-104.9881,39.7551,1,5
indlimit,1996,ID,Idaho,-116.2125,43.6021,1,36
indlimit,1996,MS,Mississippi,-90.178,32.3122,1,24
indlimit,1996,NE,Nebraska,-97.548,41.1786,1,28
indlimit,1996,PA,Pennsylvania,-76.8849,40.274,1,37
indlimit,1996,TN,Tennessee,-86.7821,36.1589,1,41
indlimit,1996,UT,Utah,-111.8882,40.7716,1,43
indlimit,1998,IL,Illinois,-89.6533,39.8018,1,6
indlimit,1998,TX,Texas,-97.7452,30.2687,1,42
indlimit,1998,VA,Virginia,-77.4339,37.5408,1,13
indlimit,2000,IN,Indiana,-86.1563,39.767,1,46
indorgris,1994,CT,Connecticut,-72.6732,41.7665,1,1
indorgris,1994,GA,Georgia,-84.3897,33.7545,1,26
indorgris,1994,IN,Indiana,-86.1563,39.767,1,46
indorgris,1995,IA,Iowa,-93.6203,41.5888,1,33
indorgris,1995,MD,Maryland,-76.5197,38.9693,1,19
indorgris,1995,OK,Oklahoma,-97.4591,35.4931,1,35
indorgris,1995,PA,Pennsylvania,-76.8849,40.274,1,37
indorgris,1996,IL,Illinois,-89.6533,39.8018,1,6
indorgris,1996,ME,Massachusetts,-69.7323,44.3294,1,20
indorgris,1996,NH,New Hampshire ,-71.5597,43.2314,1,29
indorgris,1996,NY,New York ,-73.7551,42.6517,1,2
indorgris,1996,WI,Wisconsin,-89.4007,43.0632,1,47
indorgris,1996,WV,West Virginia,-81.6354,38.3533,1,48
indorgris,1997,AR,Arkansas,-92.2789,34.7244,1,44
infanthear,1990,HI,Hawaii,-157.8219,21.292,1,30
infanthear,1991,NC,North Carolina,-78.6434,35.7797,1,9
infanthear,1992,RI,Rhode Island,-71.4087,41.827,1,38
infanthear,1997,CO,Colorado,-104.9881,39.7551,1,5
infanthear,1997,CT,Connecticut,-72.6732,41.7665,1,1
infanthear,1997,MS,Mississippi,-90.178,32.3122,1,24
infanthear,1998,CA,California,-121.4871,38.5737,1,0
infanthear,1998,MA,Maine,-71.0568,42.3589,1,10
infanthear,1998,UT,Utah,-111.8882,40.7716,1,43
infanthear,1998,VA,Virginia,-77.4339,37.5408,1,13
infanthear,1998,WV,West Virginia,-81.6354,38.3533,1,48
infanthear,1999,AR,Arkansas,-92.2789,34.7244,1,44
infanthear,1999,GA,Georgia,-84.3897,33.7545,1,26
infanthear,1999,IL,Illinois,-89.6533,39.8018,1,6
infanthear,1999,IN,Indiana,-86.1563,39.767,1,46
infanthear,1999,KS,Kansas,-95.6815,39.0474,1,15
infanthear,1999,LA,Louisiana,-91.1882,30.4493,1,11
infanthear,1999,MD,Maryland,-76.5197,38.9693,1,19
infanthear,1999,MO,Missouri,-92.1941,38.5698,1,23
infanthear,1999,NY,New York ,-73.7551,42.6517,1,2
infanthear,1999,OK,Oklahoma,-97.4591,35.4931,1,35
infanthear,1999,OR,Oregon,-123.0272,44.937,1,3
infanthear,1999,TX,Texas,-97.7452,30.2687,1,42
infanthear,1999,WI,Wisconsin,-89.4007,43.0632,1,47
infanthear,1999,WY,Wyoming,-104.8165,41.1389,1,49
infanthear,2000,KY,Kentucky,-84.8715,38.1894,1,16
infanthear,2000,ME,Massachusetts,-69.7323,44.3294,1,20
infanthear,2000,NE,Nebraska,-97.548,41.1786,1,28
infanthear,2000,NJ,New Jersey,-74.7642,40.2202,1,7
infanthear,2000,SC,South Carolina,-81.0353,34.0007,1,39
infanthear,2001,MT,Montana,-112.0205,46.5911,1,14
infanthear,2001,NM,New Mexico,-105.9381,35.6816,1,31
infanthear,2001,NV,Nevada,-119.7519,39.1501,1,32
infanthear,2001,PA,Pennsylvania,-76.8849,40.274,1,37
infanthear,2002,FL,Florida,-84.2806,30.4382,1,12
infanthear,2002,NH,New Hampshire ,-71.5597,43.2314,1,29
infanthear,2002,OH,Ohio,-83.0007,39.9622,1,34
infanthear,2003,IA,Iowa,-93.6203,41.5888,1,33
infanthear,2005,AZ,Arizona,-112.0738,33.4483,1,17
infanthear,2005,DE,Delaware,-75.5136,39.1615,1,18
infanthear,2006,MI,Michigan,-84.5466,42.7336,1,21
infanthear,2007,MN,Minnesota,-93.1027,44.9446,1,8
infanthear,2008,TN,Tennessee,-86.7821,36.1589,1,41
infconsent,1973,ID,Idaho,-116.2125,43.6021,1,36
infconsent,1973,UT,Utah,-111.8882,40.7716,1,43
infconsent,1975,VA,Virginia,-77.4339,37.5408,1,13
infconsent,1979,DE,Delaware,-75.5136,39.1615,1,18
infconsent,1980,SD,South Dakota,-100.3177,44.3776,1,40
infconsent,1981,NV,Nevada,-119.7519,39.1501,1,32
infconsent,1982,RI,Rhode Island,-71.4087,41.827,1,38
infconsent,1985,WI,Wisconsin,-89.4007,43.0632,1,47
infconsent,1988,AK,Alaska,-134.5721,58.3637,1,22
infconsent,1988,IN,Indiana,-86.1563,39.767,1,46
infconsent,1989,MD,Maryland,-76.5197,38.9693,1,19
infconsent,1989,NE,Nebraska,-97.548,41.1786,1,28
infconsent,1990,AL,Alabama,-86.2996,32.3754,1,25
infconsent,1990,KS,Kansas,-95.6815,39.0474,1,15
infconsent,1990,ME,Massachusetts,-69.7323,44.3294,1,20
infconsent,1991,CA,California,-121.4871,38.5737,1,0
infconsent,1991,FL,Florida,-84.2806,30.4382,1,12
infconsent,1991,KY,Kentucky,-84.8715,38.1894,1,16
infconsent,1991,LA,Louisiana,-91.1882,30.4493,1,11
infconsent,1991,MA,Maine,-71.0568,42.3589,1,10
infconsent,1991,MO,Missouri,-92.1941,38.5698,1,23
infconsent,1991,ND,North Dakota,-100.7694,46.8084,1,27
infconsent,1991,OH,Ohio,-83.0007,39.9622,1,34
infconsent,1991,PA,Pennsylvania,-76.8849,40.274,1,37
infconsent,1991,TN,Tennessee,-86.7821,36.1589,1,41
infconsent,1992,CT,Connecticut,-72.6732,41.7665,1,1
